Latitude,Longitude
40.8185,-124.18551
40.8185,-124.18551
35.96421,-119.03995
35.96421,-119.03995
34.162365,-118.256871
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
36.705687,-120.093334
39.108603,-121.612298
33.757567,-118.266295
34.49284,-118.19598
37.79925,-121.23211
39.413736,-121.710953
39.413736,-121.710953
40.134249,-122.203444
34.053842,-118.250441
34.572265,-118.689749
39.37327,-121.6868
37.3393,-119.58306
39.231055,-121.21842
39.231055,-121.21842
39.003421,-121.620454
34.019611,-118.045115
38.58157,-121.4944
38.58157,-121.4944
37.893591,-120.551725
33.9244175,-116.996799
33.9244175,-116.996799
38.69847,-121.96364
37.33122,-119.65169
36.05754,-119.19724
34.048475,-118.462055
38.13075,-120.43992
40.6383,-124.22553
38.024464,-121.85768
41.747406,-124.201159
41.747406,-124.201159
41.747406,-124.201159
34.088333,-118.321944
34.16789,-118.61748
40.52617,-122.25293
35.49516,-119.16394
35.63193,-118.95889
38.0874,-121.08051
41.94925,-121.47141
34.03556,-118.685
38.750713,-120.740218
34.03556,-118.685
34.03556,-118.685
38.75212,-121.28801
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
32.70431,-117.155886
37.83331,-121.23615
34.40722,-119.36806
36.545901,-119.398102
34.333563,-118.88032
38.98357,-122.62705
40.6383,-124.22553
36.663215,-119.5831
36.839951,-119.80189
37.609496,-122.42649
39.19865,-121.31385
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
33.922282,-116.440496
34.4508,119.2494
35.08252,-118.637492
34.457684,-118.193925
34.413227,-119.690535
34.083333,-118.228333
37.041247,-122.02551
37.041247,-122.02551
36.305162,-119.798736
36.305162,-119.798736
33.9966,-118.2162
34.0669414,-118.4159183
33.9966,-118.2162
33.9966,-118.2162
33.9966,-118.2162
34.264722,119.304167
35.96421,-119.03995
36.80299,-121.66293
33.79985,-118.15587
34.07568,-118.383734
34.09139,-118.836933
34.09139,-118.836933
34.09139,-118.836933
34.09139,-118.836933
34.09139,-118.836933
38.41887,-121.93561
38.79962,-121.7183
34.007106,-117.912634
38.01324,-122.10662
33.849131,-118.063414
37.32961,-118.40007
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
38.102254,-121.141207
33.76592,-118.10366
40.6383,-124.22553
37.498117,-121.094427
40.6383,-124.22553
34.036333,-118.635861
37.45175,-119.63714
37.498117,-121.094427
38.162976,-121.315731
40.8185,-124.18551
37.609496,-122.42649
39.19865,-121.31385
37.73641,-120.93598
40.8185,-124.18551
40.8185,-124.18551
37.374956,-120.814132
40.8185,-124.18551
37.374956,-120.814132
35.96421,-119.03995
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
38.68457,-122.84286
37.041247,-122.02551
33.19776,-117.37947
39.108603,-121.612298
34.064663,-118.373892
37.79925,-121.23211
39.108603,-121.612298
34.064663,-118.373892
34.49284,-118.19598
37.79925,-121.23211
34.06547,-118.40006
37.73367,-121.4347
36.88024,-119.96899
34.130553,-118.350367
38.014722,122.040833
34.2675,-118.848889
37.3393,-119.58306
34.011775,-118.417544
34.011775,-118.417544
39.003421,-121.620454
39.003421,-121.620454
39.003421,-121.620454
34.492455,-118.203399
35.188587,-119.106794
38.58157,-121.4944
36.24742,-119.79805
40.61562,-124.2029
38.594949,-121.491569
38.594949,-121.491569
35.64254,-119.88665
33.9244175,-116.996799
34.14515,-119.21045
32.842972,-116.959896
32.842972,-116.959896
32.842972,-116.959896
39.825285,-121.85707
39.231055,-121.21842
35.08252,-118.637492
34.053748,-118.020114
34.03556,-118.685
41.94925,-121.47141
34.03556,-118.685
34.03556,-118.685
34.171619,-119.05327
34.171619,-119.05327
41.94925,-121.47141
34.171619,-119.05327
34.35694,-119.31083
33.426438,-115.682134
38.69387,-122.01643
38.69387,-122.01643
36.7345675,-120.2448886
38.98357,-122.62705
40.6383,-124.22553
34.208825,-118.351928
38.977032,-123.051794
38.19159,-120.8291
38.19159,-120.8291
38.16179,-121.61252
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
35.08252,-118.637492
34.457684,-118.193925
34.413227,-119.690535
37.25455,-120.52594
34.58418,-118.67367
32.771623,-115.690351
40.77237,-124.19514
34.101667,-118.618611
39.158598,-121.465553
36.305162,-119.798736
35.45291,-119.37256
36.7881,-119.91404
36.7881,-119.91404
34.039509,-118.66878
34.039509,-118.66878
34.039509,-118.66878
33.9966,-118.2162
34.0669414,-118.4159183
34.039509,-118.66878
33.9966,-118.2162
37.129069,-119.26705
34.02806,-118.16944
38.19409,-120.978
38.303465,-120.900054
34.03423,-118.69393
34.053748,-118.020114
37.498117,-121.094427
34.07568,-118.383734
33.368492,-117.257981
38.90889,-122.70722
34.07,-118.3575
33.826944,-118.363333
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
39.689833,-121.773953
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
32.55614,-117.062422
38.102254,-121.141207
33.76592,-118.10366
33.76592,-118.10366
36.08529,-119.31319
40.6383,-124.22553
40.6383,-124.22553
41.747406,-124.201159
40.6383,-124.22553
37.360382,-120.628912
40.698944,-124.203269
37.45175,-119.63714
40.61562,-124.2029
33.9244175,-116.996799
40.8185,-124.18551
38.72866,-120.8027
37.609496,-122.42649
34.00585,-118.81027
40.8185,-124.18551
35.96421,-119.03995
35.96421,-119.03995
40.8185,-124.18551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
37.041247,-122.02551
39.01812,-121.02982
35.412253,-119.056964
34.26508,-119.21262
34.03961,-118.58161
34.141064,-119.10541
35.750987,-120.887963
35.750987,-120.887963
34.037758,-118.619055
33.75969,-118.09678
35.750987,-120.887963
35.750987,-120.887963
37.21111,-119.20635
37.79559,-121.26001
34.079892,-118.306096
36.206021,-120.10357
35.50121,-119.18308
33.945238,-118.39383
38.475556,-121.801111
34.05944,-118.41667
35.95744,-119.30914
35.95744,-119.30914
37.94908,-121.26659
35.37303,-119.01952
36.885975,-119.80244
35.37303,-119.01952
33.945238,-118.39383
33.945238,-118.39383
33.945238,-118.39383
36.77967,-121.71819
35.95744,-119.30914
33.656556,-116.140056
33.656556,-116.140056
33.98722,-118.435
34.23833,-117.77222
38.82129,-121.193
35.380129,-120.858415
38.12087,-120.46726
33.748967,-118.25265
33.748967,-118.25265
40.298614,-121.227087
39.21914,-121.06132
36.712629,-120.201032
34.198056,-119.198889
35.380129,-120.858415
38.028638,-122.070746
36.70638,-119.890539
37.79559,-121.26001
37.38664,-120.81392
37.79559,-121.26001
37.38664,-120.81392
38.58157,-121.4944
32.79341,-115.69882
34.4141,-118.51914
34.4141,-118.51914
38.150105,-121.695111
38.150105,-121.695111
41.201809,-122.272443
33.873631,-118.309116
34.4141,-118.51914
34.3114,-119.10536
32.545457,-117.069647
34.233333,-118.516667
36.692234,-119.542967
38.475556,-121.801111
36.712629,-120.201032
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.06944,-118.39667
38.69269,-121.58794
34.06944,-118.39667
34.000542,-117.101297
38.16014,-121.30005
38.14543,-121.29799
34.039488,-118.669348
39.17094,-121.62379
38.521584,-121.506797
38.12087,-120.46726
38.629092,-120.211983
37.405,-120.7281
37.405,-120.7281
34.20851,-119.24851
33.976944,118.451944
37.405,-120.7281
36.59766,-119.6472
34.20851,-119.24851
34.20851,-119.24851
34.3481,-118.4683
36.887126,-121.393227
40.59299,-124.25944
38.97795,-122.83944
34.000542,-117.101297
34.070176,-118.225851
37.79559,-121.26001
34.070176,-118.225851
37.055889,-121.924961
34.152084,-117.742213
34.152084,-117.742213
38.7646,-121.9018
33.96611,-118.42667
34.01657,-118.81869
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.583639,-122.193036
32.545457,-117.069647
34.643056,-118.391667
34.024478,-118.826739
34.643056,-118.391667
34.643056,-118.391667
39.583639,-122.193036
34.06264,-118.3381
38.908244,-123.69245
38.908244,-123.69245
34.02019,-118.82858
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
39.03414,-121.08119
39.54186,-121.14755
33.925949,-118.222824
38.49915,-122.44735
34.18835,-118.595719
33.925949,-118.222824
32.99722,-118.54583
38.521584,-121.506797
40.59299,-124.25944
40.59299,-124.25944
34.27639,-119.14583
34.27639,-119.14583
34.27639,-119.14583
34.27701,-119.13055
36.57556944,-119.9044869
35.750987,-120.887963
34.014957,-118.814503
35.412253,-119.056964
35.412253,-119.056964
34.03961,-118.58161
37.49153,-120.90923
35.412253,-119.056964
34.216,-118.595
36.550128,-119.791009
34.141064,-119.10541
34.141064,-119.10541
35.750987,-120.887963
35.750987,-120.887963
35.750987,-120.887963
35.60254,-117.73755
35.750987,-120.887963
35.750987,-120.887963
35.750987,-120.887963
35.84639,-120.05944
36.550128,-119.791009
37.94908,-121.26659
35.50121,-119.18308
35.50121,-119.18308
33.844717,-118.396772
36.239216,-119.24763
35.37303,-119.01952
35.37303,-119.01952
33.945238,-118.39383
36.885975,-119.80244
35.37303,-119.01952
36.57046,-121.77372
33.945238,-118.39383
33.945238,-118.39383
33.945238,-118.39383
39.17397,-121.99031
34.23833,-117.77222
37.94908,-121.26659
38.150105,-121.695111
33.98722,-118.435
38.150105,-121.695111
35.95744,-119.30914
37.94908,-121.26659
33.844717,-118.396772
35.68877,-119.27641
34.005597,-118.213948
33.87861,-118.28222
36.14357,-120.338
38.76129,-120.58659
38.3661,-120.7967
38.12087,-120.46726
38.12087,-120.46726
35.380129,-120.858415
38.06778,-120.53853
35.039693,-118.247573
34.443656,-119.268421
36.70638,-119.890539
37.79559,-121.26001
37.79559,-121.26001
37.38664,-120.81392
38.06778,-120.53853
34.05944,-118.41667
32.79341,-115.69882
39.36378,-121.24624
39.36378,-121.24624
39.36378,-121.24624
39.36378,-121.24624
34.4141,-118.51914
34.137007,-118.599355
34.056944,118.375833
34.33444,-119.07917
33.76944,-118.23056
34.045173,-118.639165
34.06944,-118.39667
34.43314,-118.592712
32.545457,-117.069647
39.80371,-120.50032
36.692234,-119.542967
41.483391,-120.543491
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.188356,-123.209248
39.188356,-123.209248
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.79077,-117.299656
39.268611,-122.184444
36.692234,-119.542967
41.483391,-120.543491
36.692234,-119.542967
34.000542,-117.101297
39.25975,-121.03075
38.14543,-121.29799
34.145833,118.054167
38.521584,-121.506797
38.629092,-120.211983
33.342175,-118.318494
37.71122,-121.52933
37.405,-120.7281
37.71122,-121.52933
37.71122,-121.52933
37.71122,-121.52933
34.845278,-120.520556
36.05237,-119.311
38.160224,-121.244164
33.86389,-118.05778
34.000542,-117.101297
34.000542,-117.101297
34.068611,-118.44
34.070176,-118.225851
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
34.152084,-117.742213
34.152084,-117.742213
33.21212,-117.357319
33.96611,-118.42667
37.08078,-119.48541
34.152084,-117.742213
38.7646,-121.9018
37.403753,-120.722954
37.08078,-119.48541
38.825069,-119.785235
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.49275,-118.199938
38.029453,-121.898474
38.029453,-121.898474
34.18533,-118.3491
34.99336,-118.13881
36.54687,-119.434
34.677599,-120.505438
34.677599,-120.505438
34.04028,-118.83889
34.02019,-118.82858
40.793694,-122.317717
34.04028,-118.83889
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
34.06167,-118.32694
33.925949,-118.222824
34.27639,-119.14583
34.27639,-119.14583
32.99722,-118.54583
34.404509,-119.526606
35.412253,-119.056964
35.412253,-119.056964
35.412253,-119.056964
34.141064,-119.10541
35.750987,-120.887963
35.750987,-120.887963
35.750987,-120.887963
37.79559,-121.26001
34.079892,-118.306096
34.412222,119.360556
34.079892,-118.306096
36.77967,-121.71819
35.37303,-119.01952
33.945238,-118.39383
33.945238,-118.39383
34.05944,-118.41667
36.885975,-119.80244
36.885975,-119.80244
35.37303,-119.01952
33.209593,-117.394477
35.95744,-119.30914
36.885975,-119.80244
33.945238,-118.39383
36.77967,-121.71819
33.945238,-118.39383
33.945238,-118.39383
33.945238,-118.39383
35.95744,-119.30914
33.98722,-118.435
38.52182,-121.9709
35.68877,-119.27641
35.68877,-119.27641
38.425038,-122.848111
33.807155,-118.231666
35.380129,-120.858415
38.12087,-120.46726
38.3661,-120.7967
34.005597,-118.213948
37.79559,-121.26001
39.21914,-121.06132
34.005597,-118.213948
33.976556,-118.409806
36.712629,-120.201032
36.712629,-120.201032
35.380129,-120.858415
35.380129,-120.858415
37.38664,-120.81392
40.02217,-122.17183
37.79559,-121.26001
40.59299,-124.25944
37.79559,-121.26001
39.36378,-121.24624
39.36378,-121.24624
34.046667,-118.274913
41.201809,-122.272443
32.99722,-118.54583
32.738444,-115.516194
34.0622,118.3495
34.43314,-118.592712
34.43314,-118.592712
36.34744,-119.19092
35.95744,-119.30914
34.06944,-118.39667
33.807155,-118.231666
36.692234,-119.542967
33.873631,-118.309116
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
41.483391,-120.543491
41.483391,-120.543491
39.268611,-122.184444
37.01533,-120.82318
32.728926,-116.946342
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.06944,-118.39667
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
36.692234,-119.542967
36.692234,-119.542967
36.692234,-119.542967
32.728926,-116.946342
36.88025,-120.13529
36.88025,-120.13529
36.692234,-119.542967
34.000542,-117.101297
34.000542,-117.101297
38.14543,-121.29799
38.16014,-121.30005
38.14543,-121.29799
33.235678,-117.050772
38.11487,-121.49248
38.11487,-121.49248
39.17094,-121.62379
36.14027,-119.22702
35.138886,-120.6327
38.90684,-120.83855
37.71122,-121.52933
37.71122,-121.52933
37.71122,-121.52933
37.405,-120.7281
34.20851,-119.24851
34.0025,-118.02361
35.872466,-116.227638
34.3481,-118.4683
36.3225,-119.4234
34.049651,-118.256197
38.97795,-122.83944
40.793694,-122.317717
40.59299,-124.25944
34.000542,-117.101297
34.000542,-117.101297
37.055889,-121.924961
34.152084,-117.742213
34.152084,-117.742213
38.7646,-121.9018
34.152084,-117.742213
36.63447167,-119.8625206
34.054239,-118.429084
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.49275,-118.199938
36.757445,-119.700098
38.029453,-121.898474
34.98907,-118.94462
36.54687,-119.434
37.519842,-122.033057
39.066879,-121.513183
34.677599,-120.505438
34.06167,-118.32694
33.656556,-116.140056
33.925949,-118.222824
39.54186,-121.14755
34.27639,-119.14583
39.03414,-121.08119
39.03414,-121.08119
36.66089,-119.72674
34.27639,-119.14583
35.750987,-120.887963
39.01812,-121.02982
35.412253,-119.056964
35.412253,-119.056964
36.39731,-119.06116
34.03961,-118.58161
40.4722,-122.294071
34.141064,-119.10541
35.750987,-120.887963
35.750987,-120.887963
35.60254,-117.73755
35.750987,-120.887963
37.79559,-121.26001
37.21111,-119.20635
35.50121,-119.18308
33.945238,-118.39383
35.37303,-119.01952
33.945238,-118.39383
33.945238,-118.39383
35.95744,-119.30914
35.95744,-119.30914
35.95744,-119.30914
36.57046,-121.77372
36.57046,-121.77372
36.77967,-121.71819
37.94908,-121.26659
36.885975,-119.80244
33.945238,-118.39383
33.945238,-118.39383
36.57046,-121.77372
38.150105,-121.695111
34.974167,-117.002222
33.844717,-118.396772
37.94908,-121.26659
34.23833,-117.77222
35.68877,-119.27641
36.20904,-119.47282
33.748967,-118.25265
34.005597,-118.213948
34.94448,-119.6716
35.208758,-119.069505
36.712629,-120.201032
36.712629,-120.201032
36.712629,-120.201032
37.38664,-120.81392
36.70638,-119.890539
35.039693,-118.247573
35.039693,-118.247573
34.06051,-118.39871
37.38664,-120.81392
37.79559,-121.26001
38.06778,-120.53853
38.028638,-122.070746
34.03944,-118.36806
38.150105,-121.695111
39.531728,-122.258522
37.625965,-121.756446
34.056944,118.375833
34.33444,-119.07917
34.012629,-118.182001
33.736543,-118.270957
32.545457,-117.069647
32.545457,-117.069647
34.149065,-118.432568
34.149065,-118.432568
33.938382,-117.833983
34.06944,-118.39667
33.873631,-118.309116
33.873631,-118.309116
39.268611,-122.184444
39.268611,-122.184444
39.188356,-123.209248
39.188356,-123.209248
39.268611,-122.184444
39.268611,-122.184444
32.728926,-116.946342
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.06944,-118.39667
39.188356,-123.209248
34.06944,-118.39667
34.066944,-118.400278
38.14543,-121.29799
38.14543,-121.29799
38.11487,-121.49248
39.17094,-121.62379
38.62533,-121.19754
37.71122,-121.52933
37.78655,-120.78307
40.298614,-121.227087
35.68877,-119.27641
34.20851,-119.24851
38.6279,-121.80273
37.71122,-121.52933
33.342175,-118.318494
38.90684,-120.83855
36.59766,-119.6472
36.59766,-119.6472
38.90684,-120.83855
37.71122,-121.52933
37.405,-120.7281
39.268611,-122.184444
40.59299,-124.25944
34.060586,-118.239179
40.59299,-124.25944
34.049651,-118.256197
33.342499,-118.324416
33.86389,-118.05778
33.86389,-118.05778
34.068611,-118.44
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
37.055889,-121.924961
33.21212,-117.357319
34.152084,-117.742213
33.09395,117.20507
37.93988,-120.44208
34.152084,-117.742213
34.152084,-117.742213
41.771821,-124.185935
34.152084,-117.742213
37.08078,-119.48541
39.54186,-121.14755
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
32.545457,-117.069647
38.69039,-120.07188
38.908244,-123.69245
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
39.54186,-121.14755
35.750987,-120.887963
39.03414,-121.08119
39.03414,-121.08119
32.79341,-115.69882
41.483391,-120.543491
32.79341,-115.69882
35.750987,-120.887963
35.750987,-120.887963
35.412253,-119.056964
34.26508,-119.21262
40.4722,-122.294071
35.412253,-119.056964
34.141064,-119.10541
34.141064,-119.10541
35.750987,-120.887963
35.750987,-120.887963
35.750987,-120.887963
34.079892,-118.306096
34.952556,-120.383313
35.50121,-119.18308
40.502262,-122.369704
34.315081,-119.102686
36.206021,-120.10357
40.502262,-122.369704
34.94448,-119.6716
33.84,-118.07778
33.945238,-118.39383
33.945238,-118.39383
35.95744,-119.30914
37.94908,-121.26659
36.885975,-119.80244
34.035278,-118.367778
35.37303,-119.01952
36.57046,-121.77372
35.95744,-119.30914
33.656556,-116.140056
33.656556,-116.140056
33.656556,-116.140056
33.98722,-118.435
38.30472,-122.29889
33.844717,-118.396772
37.38474,-120.72298
34.492898,-118.198597
35.68877,-119.27641
34.23833,-117.77222
35.68877,-119.27641
34.94448,-119.6716
36.24761,-119.654862
37.9734,-121.58265
33.976556,-118.409806
39.21914,-121.06132
37.9734,-121.58265
38.12087,-120.46726
35.208758,-119.069505
36.712629,-120.201032
36.712629,-120.201032
35.380129,-120.858415
35.380129,-120.858415
37.38664,-120.81392
37.38664,-120.81392
37.38664,-120.81392
34.443656,-119.268421
36.86512,-121.77278
37.79559,-121.26001
37.38664,-120.81392
34.05944,-118.41667
39.3099,-120.53993
33.892654,-118.361318
39.36378,-121.24624
39.36378,-121.24624
39.36378,-121.24624
39.36378,-121.24624
34.4141,-118.51914
34.4141,-118.51914
33.76944,-118.23056
34.33444,-119.07917
34.3114,-119.10536
33.736543,-118.270957
32.545457,-117.069647
34.149065,-118.432568
33.807155,-118.231666
34.06944,-118.39667
36.712629,-120.201032
36.712629,-120.201032
34.79077,-117.299656
39.268611,-122.184444
39.268611,-122.184444
33.873631,-118.309116
39.268611,-122.184444
41.483391,-120.543491
39.188356,-123.209248
39.188356,-123.209248
32.728926,-116.946342
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
36.88025,-120.13529
36.692234,-119.542967
34.06944,-118.39667
34.000542,-117.101297
38.16014,-121.30005
38.14543,-121.29799
38.316667,-123.066667
36.52323,-119.30489
36.52323,-119.30489
34.1175,-117.98333
33.873631,-118.309116
39.17455,-121.624978
40.298614,-121.227087
35.138886,-120.6327
35.68877,-119.27641
37.405,-120.7281
37.71122,-121.52933
37.71122,-121.52933
36.59766,-119.6472
36.59766,-119.6472
36.59766,-119.6472
34.20851,-119.24851
37.405,-120.7281
34.20851,-119.24851
37.405,-120.7281
37.405,-120.7281
34.3481,-118.4683
40.59299,-124.25944
40.59299,-124.25944
40.59299,-124.25944
34.000542,-117.101297
34.03556,-118.685
37.055889,-121.924961
37.055889,-121.924961
33.77583,-118.23861
33.21212,-117.357319
37.08078,-119.48541
37.08078,-119.48541
36.20604,-119.51418
34.152084,-117.742213
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
36.757445,-119.700098
32.545457,-117.069647
34.18533,-118.3491
38.029453,-121.898474
38.029453,-121.898474
38.029453,-121.898474
33.736543,-118.270957
34.18533,-118.3491
33.7461,-118.26153
36.54687,-119.434
36.54687,-119.434
36.54687,-119.434
39.066879,-121.513183
39.066879,-121.513183
38.908244,-123.69245
36.31107,-119.44991
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
33.925949,-118.222824
39.54186,-121.14755
39.54186,-121.14755
33.7675,118.199722
33.7675,118.199722
33.7675,118.199722
34.27639,-119.14583
32.79341,-115.69882
33.776801,-118.219305
35.412253,-119.056964
35.412253,-119.056964
34.141064,-119.10541
35.750987,-120.887963
35.750987,-120.887963
35.750987,-120.887963
35.60254,-117.73755
35.750987,-120.887963
37.79559,-121.26001
35.101266,-120.625755
35.50121,-119.18308
34.219121,-119.05086
33.945238,-118.39383
36.885975,-119.80244
35.37303,-119.01952
34.05944,-118.41667
36.885975,-119.80244
36.885975,-119.80244
33.945238,-118.39383
36.57046,-121.77372
33.945238,-118.39383
36.57046,-121.77372
33.656556,-116.140056
33.98722,-118.435
33.844717,-118.396772
33.98722,-118.435
38.150105,-121.695111
34.23833,-117.77222
37.38474,-120.72298
38.52182,-121.9709
38.425038,-122.848111
35.26589,-116.66233
38.12087,-120.46726
38.3661,-120.7967
39.03414,-121.08119
38.12087,-120.46726
33.976556,-118.409806
39.21914,-121.06132
37.9734,-121.58265
36.712629,-120.201032
36.712629,-120.201032
34.198056,-119.198889
37.38664,-120.81392
34.443656,-119.268421
38.06778,-120.53853
34.18242,-118.92707
38.150105,-121.695111
39.36378,-121.24624
33.873631,-118.309116
34.137007,-118.599355
37.625965,-121.756446
38.3661,-120.7967
33.736543,-118.270957
34.073056,-118.314722
35.95744,-119.30914
33.873631,-118.309116
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
36.692234,-119.542967
32.728926,-116.946342
34.31784,-118.92257
34.06944,-118.39667
34.000542,-117.101297
39.25975,-121.03075
38.14543,-121.29799
38.14543,-121.29799
38.14543,-121.29799
36.86512,-121.77278
38.11487,-121.49248
39.17094,-121.62379
38.521584,-121.506797
34.27639,-119.14583
34.12437,-118.06644
38.12087,-120.46726
35.138886,-120.6327
37.405,-120.7281
37.71122,-121.52933
37.71122,-121.52933
37.71122,-121.52933
36.59766,-119.6472
34.20851,-119.24851
37.405,-120.7281
36.59766,-119.6472
36.59766,-119.6472
37.405,-120.7281
36.59766,-119.6472
40.793694,-122.317717
33.342175,-118.318494
34.000542,-117.101297
34.070176,-118.225851
34.070176,-118.225851
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
34.03556,-118.685
33.21212,-117.357319
34.152084,-117.742213
37.08078,-119.48541
37.08078,-119.48541
34.152084,-117.742213
34.152084,-117.742213
37.08078,-119.48541
37.7183925,120.7882086
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
34.49275,-118.199938
38.029453,-121.898474
38.69039,-120.07188
36.54687,-119.434
36.31107,-119.44991
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
34.677599,-120.505438
39.54186,-121.14755
38.49915,-122.44735
35.432252,-119.003422
32.99722,-118.54583
34.27639,-119.14583
39.03414,-121.08119
39.03414,-121.08119
39.03414,-121.08119
32.79341,-115.69882
32.99722,-118.54583
33.866667,-118.166667
34.075885,-118.393513
37.950366,-120.460839
34.425278,118.5375
35.750987,-120.887963
35.412253,-119.056964
35.750987,-120.887963
36.550128,-119.791009
35.412253,-119.056964
35.412253,-119.056964
35.412253,-119.056964
35.412253,-119.056964
35.412253,-119.056964
34.26508,-119.21262
34.014957,-118.814503
35.750987,-120.887963
35.750987,-120.887963
34.219121,-119.05086
34.079892,-118.306096
35.50121,-119.18308
36.00845,-119.28153
35.37303,-119.01952
35.37303,-119.01952
36.885975,-119.80244
37.94908,-121.26659
33.945238,-118.39383
33.945238,-118.39383
33.656556,-116.140056
34.03046,-118.40131
40.4722,-122.294071
38.150105,-121.695111
37.94908,-121.26659
35.26589,-116.66233
38.52182,-121.9709
34.23833,-117.77222
34.077521,-117.291249
33.807155,-118.231666
35.380129,-120.858415
35.380129,-120.858415
36.14357,-120.338
38.12087,-120.46726
38.3661,-120.7967
36.712629,-120.201032
36.712629,-120.201032
36.712629,-120.201032
36.712629,-120.201032
35.380129,-120.858415
35.380129,-120.858415
35.380129,-120.858415
36.86512,-121.77278
34.443656,-119.268421
37.38664,-120.81392
38.06778,-120.53853
33.892654,-118.361318
38.150105,-121.695111
38.150105,-121.695111
39.25975,-121.03075
40.59299,-124.25944
34.4141,-118.51914
32.738444,-115.516194
32.738444,-115.516194
32.738444,-115.516194
32.545457,-117.069647
39.80371,-120.50032
40.75914,-123.87019
36.692234,-119.542967
36.712629,-120.201032
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
39.268611,-122.184444
